"","NEAR_FID","NEAR_DIST","NEAR_RANK","key","SITE_NAME","GIS_AREA","EPA_ID","n"
"8593",1969,307265.521617,8,"CROYDON TCE CROYDON TCE","CROYDON TCE",0.102134287528,"PAD981035009",1
"8594",1969,308099.792247,9,"INDUSTRIAL LANE INDUSTRIAL LANE","INDUSTRIAL LANE",0.0472520162766,"PAD980508493",1
"8595",1969,309077.76606,9,"REVERE CHEMICAL CO. REVERE CHEMICAL CO.","REVERE CHEMICAL CO.",0.181907776025,"PAD051395499",1
"8596",1969,310368.090291,9,"TABERNACLE DRUM DUMP Site Centroid","TABERNACLE DRUM DUMP",0,"NJD980761357",1
"8597",1969,311801.488414,8,"COSDEN CHEMICAL COATINGS CORP. Cosden Chemical Coatings OU 1 boundary","COSDEN CHEMICAL COATINGS CORP.",7.57501488,"NJD000565531",1
"8598",1969,312418.326906,8,"NAVAL AIR DEVELOPMENT CENTER (8 WASTE AREAS) NAVAL AIR DEVELOPMENT CENTER (8 WASTE AREAS)","NAVAL AIR DEVELOPMENT CENTER (8 WASTE AREAS)",1.27084526466,"PA6170024545",1
"8599",1969,312759.770264,9,"EWAN PROPERTY Site Boundary","EWAN PROPERTY",7.39,"NJD980761365",1
"8600",1969,314717.800241,9,"CHEM-FAB CHEM-FAB","CHEM-FAB",0.00176251528456,"PAD002323848",1
"8601",1969,315283.452467,8,"JOHNSON & TOWERS Site Boundary","JOHNSON & TOWERS",9.05,"NJD002300051",1
"8602",1969,316088.280475,9,"ELLIS PROPERTY Site Boundary","ELLIS PROPERTY",36.94722968,"NJD980529085",1
"8603",1969,317435.799428,9,"FISCHER & PORTER CO. FISCHER & PORTER CO.","FISCHER & PORTER CO.",0.0615306064671,"PAD002345817",1
"8604",1969,317506.858324,8,"CINNAMINSON TOWNSHIP (BLOCK 702) GROUND WATER CONTAMINATION Cinnaminson Site Boundary OUs 1,2,3,4","CINNAMINSON TOWNSHIP (BLOCK 702) GROUND WATER CONTAMINATION",3698.62506571,"NJD980785638",1
"8605",1969,317653.924608,9,"DUBLIN TCE SITE DUBLIN TCE SITE","DUBLIN TCE SITE",0.0067125401702,"PAD981740004",1
"8606",1969,318393.662162,9,"RAYMARK RAYMARK","RAYMARK",0.00724311573304,"PAD039017694",1
"8607",1969,319993.788433,9,"WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION","WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION",1.32907527167,"PAD987277837",1
"8608",1969,320490.837651,8,"PULVERIZING SERVICES Site Boundary","PULVERIZING SERVICES",26.37,"NJD980582142",1
"8609",1969,321445.397672,8,"METAL BANK METAL BANK","METAL BANK",0.0176778507133,"PAD046557096",1
"8610",1969,323791.149807,10,"WATSON JOHNSON LANDFILL WATSON JOHNSON LANDFILL","WATSON JOHNSON LANDFILL",0.0453597944492,"PAD980706824",1
"8611",1969,324011.289346,9,"NORTH PENN - AREA 5 NORTH PENN - AREA 5","NORTH PENN - AREA 5",1.37431316457,"PAD980692693",1
"8612",1969,324143.345507,8,"SWOPE OIL & CHEMICAL CO. Site Boundary","SWOPE OIL & CHEMICAL CO.",1.98575387,"NJD041743220",1
"8613",1969,325340.28688,8,"PUCHACK WELL FIELD Site Boundary","PUCHACK WELL FIELD",577.94666498,"NJD981084767",1
"8614",1969,325751.891619,9,"COOPER ROAD Site Centroid","COOPER ROAD",0,"NJD980761381",1
"8615",1969,327256.517685,9,"ROUTE 561 DUMP Route 561 Dump Site Subareas Boundary","ROUTE 561 DUMP",12.53020041,"NJ0000453514",1
"8616",1969,327575.091657,9,"SHERWIN-WILLIAMS/HILLIARDS CREEK Site Boundary","SHERWIN-WILLIAMS/HILLIARDS CREEK",121.70487817,"NJD980417976",1
"8617",1969,327732.905189,9,"NORTH PENN - AREA 2 NORTH PENN - AREA 2","NORTH PENN - AREA 2",0.180765212459,"PAD002342475",1
"8618",1969,327788.520968,8,"FRANKLIN SLAG PILE (MDC) FRANKLIN SLAG PILE (MDC)","FRANKLIN SLAG PILE (MDC)",0.00375684303378,"PASFN0305549",1
"8619",1969,327819.373542,9,"UNITED STATES AVENUE BURN Site Boundary","UNITED STATES AVENUE BURN",22.32490621,"NJ0001120799",1
"8620",1969,327925.745025,9,"NORTH PENN - AREA 6 NORTH PENN - AREA 6","NORTH PENN - AREA 6",0.0187440149107,"PAD980926976",1
"8621",1969,329401.892038,10,"AMBLER ASBESTOS PILES AMBLER ASBESTOS PILES","AMBLER ASBESTOS PILES",0.0431040285408,"PAD000436436",1
"8622",1969,329430.052355,9,"BORIT ASBESTOS BORIT ASBESTOS","BORIT ASBESTOS",0.0522209880351,"PAD981034887",1
"8623",1969,329651.983201,10,"NORTH PENN - AREA 1 NORTH PENN - AREA 1","NORTH PENN - AREA 1",0.00560373924786,"PAD096834494",1
"8624",1969,330130.701967,9,"NORTH PENN - AREA 7 NORTH PENN - AREA 7","NORTH PENN - AREA 7",0.000223345984759,"PAD002498632",1
"8625",1969,330713.573283,9,"LIGHTMAN DRUM COMPANY Site Boundary","LIGHTMAN DRUM COMPANY",73.75,"NJD014743678",1
"8626",1969,333236.874786,8,"WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIATION) Study Area Boundary","WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIATION)",780.2780588,"NJD986620995",1
"8627",1969,333543.306884,8,"MARTIN AARON, INC. Site Boundary","MARTIN AARON, INC.",5.68158819,"NJD014623854",1
"8628",1969,334812.187999,9,"GEMS LANDFILL Site Boundary","GEMS LANDFILL",156.17136411,"NJD980529192",1
"8629",1969,335530.581047,8,"PUBLICKER INDUSTRIES INC. PUBLICKER INDUSTRIES INC.","PUBLICKER INDUSTRIES INC.",0.0759033105556,"PAD981939200",1
"8630",1969,335997.076471,9,"KING OF PRUSSIA SITE BOUNDARY","KING OF PRUSSIA",68.79029593,"NJD980505341",1
"8631",1969,337560.012238,10,"NORTH PENN - AREA 12 NORTH PENN - AREA 12","NORTH PENN - AREA 12",0.0863139831563,"PAD057152365",1
"8632",1969,340168.913824,8,"MATTEO & SONS INC. Matteo & Sons, Inc. OU1 and OU2 Site Boundary","MATTEO & SONS INC.",110.51232023,"NJD011770013",1
"8633",1969,340795.797114,10,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO. ALAN WOOD STEEL CO.","CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO.",0.189733138044,"PAD980419097",1
"8634",1969,341792.232056,10,"TYSONS DUMP TYSONS DUMP","TYSONS DUMP",0.00803480511778,"PAD980692024",1
"8635",1969,342801.599969,8,"ENTERPRISE AVENUE ENTERPRISE AVENUE","ENTERPRISE AVENUE",0.173349133948,"PAD980552913",1
"8636",1969,343657.955794,9,"LANSDOWNE RADIATION SITE LANSDOWNE RADIATION SITE","LANSDOWNE RADIATION SITE",0.00236588164609,"PAD980830921",1
"8637",1969,344453.115976,9,"LOWER DARBY CREEK AREA LOWER DARBY CREEK AREA","LOWER DARBY CREEK AREA",0.0316544555775,"PASFN0305521",1
"8638",1969,344892.006854,9,"FRANKLIN BURN Site Boundary","FRANKLIN BURN",71.1,"NJD986570992",1
"8639",1969,344930.869221,10,"HAVERTOWN PCP HAVERTOWN PCP","HAVERTOWN PCP",0.0217442969935,"PAD002338010",1
"8640",1969,347323.104501,9,"LIPARI LANDFILL CEA_Line","LIPARI LANDFILL",43.57465903,"NJD980505416",1
"8641",1969,347763.121106,8,"HELEN KRAMER LANDFILL Helen Kramer Landfill Site Boundary","HELEN KRAMER LANDFILL",104.68,"NJD980505366",1
"8642",1969,348559.628399,9,"PIONEER METAL FINISHING INC Site Boundary","PIONEER METAL FINISHING INC",9.35856329,"NJD002360188",1
"8643",1969,349516.399174,9,"HERCULES, INC. (GIBBSTOWN PLANT) Hercules, Inc. (Gibbstown) Site Boundary","HERCULES, INC. (GIBBSTOWN PLANT)",289.27,"NJD002349058",1
"8644",1969,350428.393463,10,"SHIELDALLOY CORP. Site Boundary","SHIELDALLOY CORP.",155.59065853,"NJD002365930",1
"8645",1969,354806.942409,9,"BRIDGEPORT RENTAL & OIL SERVICES Extent of Contamination","BRIDGEPORT RENTAL & OIL SERVICES",440.13,"NJD053292652",1
"8646",1969,355144.835438,10,"VINELAND CHEMICAL CO., INC. Approximate Site Boundary","VINELAND CHEMICAL CO., INC.",1069.7314342,"NJD002385664",1
"8647",1969,356102.570917,9,"CHEMICAL LEAMAN TANK LINES, INC. CLTL OUs 1,2, and 3 Boundary","CHEMICAL LEAMAN TANK LINES, INC.",94.49,"NJD047321443",1
"8648",1969,357634.600217,9,"MATLACK, INC. Site Boundary","MATLACK, INC.",66.6306483,"NJD043584101",1
"8649",1969,357802.772592,10,"WADE (ABM) WADE (ABM)","WADE (ABM)",0.00524769556459,"PAD980539407",1
"8650",1969,359763.501575,10,"METRO CONTAINER CORPORATION METRO CONTAINER CORPORATION","METRO CONTAINER CORPORATION",0.0180223099492,"PAD044545895",1
"8651",1969,365305.269874,9,"UPPER DEERFIELD TOWNSHIP SANITARY LANDFILL Site Centroid","UPPER DEERFIELD TOWNSHIP SANITARY LANDFILL",0,"NJD980761399",1
"8652",1970,11874.7065893,1,"WEST KINGSTON TOWN DUMP/URI DISPOSAL AREA NA","WEST KINGSTON TOWN DUMP/URI DISPOSAL AREA",266.77353885,"RID981063993",1
"8653",1970,13350.0735408,1,"ROSE HILL REGIONAL LANDFILL NA","ROSE HILL REGIONAL LANDFILL",316.955835231,"RID980521025",1
"8654",1970,23229.4776987,1,"DAVISVILLE NAVAL CONSTRUCTION BATTALION CENTER Approximate Davisville Naval Construction Batalion","DAVISVILLE NAVAL CONSTRUCTION BATTALION CENTER",1357.76616113,"RI6170022036",1
"8655",1970,25911.2266997,2,"NEWPORT NAVAL EDUCATION & TRAINING CENTER Naval Station (NAVSTA) Newport","NEWPORT NAVAL EDUCATION & TRAINING CENTER",1442.56158417,"RI6170085470",1
"8656",1970,26974.183437,3,"PICILLO FARM Approximate Picillo Farm Site Boundary","PICILLO FARM",165.856707685,"RID980579056",1
"8657",1970,34276.4757592,9,"REVERE TEXTILE PRINTS CORP. Approximate Revere Textile Prints Corp. Site Bound","REVERE TEXTILE PRINTS CORP.",12.8097689939,"CTD004532610",1
"8658",1970,34642.8065836,9,"GALLUP'S QUARRY NA","GALLUP'S QUARRY",31.3622201162,"CTD108960972",1
"8659",1970,36369.3545663,9,"YAWORSKI WASTE LAGOON NA","YAWORSKI WASTE LAGOON",726.793661388,"CTD009774969",1
"8660",1970,42178.2565851,1,"CENTRAL LANDFILL NA","CENTRAL LANDFILL",1681.00480233,"RID980520183",1
"8661",1970,47781.9456725,1,"CENTREDALE MANOR RESTORATION PROJECT NA","CENTREDALE MANOR RESTORATION PROJECT",178.03038945,"RID981203755",1
"8662",1970,54355.3786256,1,"DAVIS (GSR) LANDFILL Approximate Davis (GSR) Landfill Site Boundary","DAVIS (GSR) LANDFILL",32.6907983772,"RID980731459",1
"8663",1970,54979.0938662,1,"DAVIS LIQUID WASTE NA","DAVIS LIQUID WASTE",722.807565769,"RID980523070",1
"8664",1970,57324.4328596,1,"PETERSON/PURITAN, INC. NA","PETERSON/PURITAN, INC.",774.100685331,"RID055176283",1
"8665",1970,58713.7050291,2,"RE-SOLVE, INC. NA","RE-SOLVE, INC.",63.4670364317,"MAD980520621",1
"8666",1970,58713.893894,3,"NEW BEDFORD Approximate New Bedford Harbor Site Boundary","NEW BEDFORD",19380.0185706,"MAD980731335",1
"8667",1970,60037.710917,1,"WESTERN SAND & GRAVEL NA","WESTERN SAND & GRAVEL",48.8665927585,"RID009764929",1
"8668",1970,61232.0497742,1,"LANDFILL & RESOURCE RECOVERY, INC. (L&RR) NA","LANDFILL & RESOURCE RECOVERY, INC. (L&RR)",97.3499453011,"RID093212439",1
"8669",1970,61256.9509296,1,"LANDFILL & RESOURCE RECOVERY Approximate Landfill & Resource Recovery Site Boun","LANDFILL & RESOURCE RECOVERY",58.4718833887,"RID09321243",1
"8670",1970,62314.2874359,9,"LINEMASTER SWITCH CORP. NA","LINEMASTER SWITCH CORP.",182.832231564,"CTD001153923",1
"8671",1970,62702.4297467,2,"SULLIVAN'S LEDGE Approximate SUllivan's Ledge Site Boundary","SULLIVAN'S LEDGE",120.137280294,"MAD980731343",1
"8672",1970,63449.9532658,1,"STAMINA MILLS NA","STAMINA MILLS",97.2536935195,"RID980731442",1
"8673",1970,65318.3935281,1,"WALTON & LONSBURY INC. NA","WALTON & LONSBURY INC.",7.81149756348,"MAD001197755",1
"8674",1970,65506.2799285,1,"WALTON & LONSBURY INC. NA","WALTON & LONSBURY INC.",7.81149756348,"MAD001197755",1
"8675",1970,66570.1751914,2,"ATLAS TACK CORP. Approximate Atlas Tack Corp. Site Boundary","ATLAS TACK CORP.",44.3926909231,"MAD001026319",1
"8676",1970,66627.6688244,1,"SHPACK LANDFILL NA","SHPACK LANDFILL",31.1009990259,"MAD980503973",1
"8677",1970,74268.8757163,1,"BJAT LLC Approximate BJAT LLC Site Boundary","BJAT LLC",18.2820351043,"MAN000106144",1
"8678",1970,76094.8593264,1,"HATHEWAY & PATTERSON NA","HATHEWAY & PATTERSON",75.5150097499,"MAD001060805",1
"8679",1970,79549.5384538,2,"CANNON ENGINEERING CORP. (CEC) NA","CANNON ENGINEERING CORP. (CEC)",11.6895279395,"MAD079510780",1
"8680",1970,80851.5729427,10,"PRECISION PLATING CORP. Approximate Precision Plating Corp. Site Boundary","PRECISION PLATING CORP.",33.932635837,"CTD051316313",1
"8681",1970,85356.0339804,1,"BLACKBURN & UNION PRIVILEGES NA","BLACKBURN & UNION PRIVILEGES",35.1470260534,"MAD982191363",1
"8682",1970,90848.7914638,3,"OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS Approximate Otis Air National Guard Base/Camp Edwa","OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS",20553.5507335,"MA2570024487",1
"8683",1970,91547.310311,1,"NORWOOD PCBS NA","NORWOOD PCBS",25.1804994301,"MAD980670566",1
"8684",1970,91994.0972866,10,"BROAD BROOK MILL NA","BROAD BROOK MILL",24.6040618289,"CT0002055887",1
"8685",1970,93100.1023615,1,"NYANZA CHEMICAL WASTE DUMP NA","NYANZA CHEMICAL WASTE DUMP",241.133872454,"MAD990685422",1
"8686",1970,93586.183898,7,"HOCOMONCO POND NA","HOCOMONCO POND",66.9832264955,"MAD980732341",1
"8687",1970,95005.5331797,2,"BAIRD & MCGUIRE NA","BAIRD & MCGUIRE",283.54163318,"MAD001041987",1
"8688",1970,98188.0538177,1,"NATICK LABORATORY ARMY RESEARCH, DEVELOPMENT, AND ENGINEERING CENTER Approximate Natick Laboratory Army Research, Devel","NATICK LABORATORY ARMY RESEARCH, DEVELOPMENT, AND ENGINEERING CENTER",79.1945700333,"MA1210020631",1
"8689",1970,98213.6688216,2,"SOUTH WEYMOUTH NAVAL AIR STATION Approximate South Weymouth Naval Air Station Site","SOUTH WEYMOUTH NAVAL AIR STATION",1444.35924376,"MA2170022022",1
"8690",1970,98318.7703439,9,"PSC RESOURCES NA","PSC RESOURCES",4.25554671264,"MAD980731483",1
"8691",1970,100827.230791,2,"PLYMOUTH HARBOR/CANNON ENGINEERING CORP. NA","PLYMOUTH HARBOR/CANNON ENGINEERING CORP.",4.84275289769,"MAD980525232",1
"8692",1970,101482.297688,1,"LOWER NEPONSET RIVER Approximate Lower Neposnet River Boundary","LOWER NEPONSET RIVER",0.00290803849008,"MAN000102204",1
"8693",1970,106854.461535,1,"FORT DEVENS-SUDBURY TRAINING ANNEX Approximate Fort Devens-Sudbury Training Annex Sit","FORT DEVENS-SUDBURY TRAINING ANNEX",2555.01771054,"MAD980520670",1
"8694",1970,110917.207652,1,"MATERIALS TECHNOLOGY LABORATORY (USARMY) Approximate Materials Technology Laboratory (USARM","MATERIALS TECHNOLOGY LABORATORY (USARMY)",44.0229397114,"MA0213820939",1
"8695",1970,113903.478736,1,"NUCLEAR METALS, INC. Approximate Nuclear Metals, Inc. Site Boundary","NUCLEAR METALS, INC.",38.1353327696,"MAD062166335",1
"8696",1970,114428.966582,1,"W.R. GRACE & CO., INC. (ACTON PLANT) Approximate W.R. Grace & Co., Inc. (Action Plant)","W.R. GRACE & CO., INC. (ACTON PLANT)",367.66195645,"MAD001002252",1
"8697",1970,115694.24714,9,"FORT DEVENS Approximate Fort Devens Site Boundary","FORT DEVENS",9264.27086518,"MA7210025154",1
"8698",1970,118040.134824,1,"HANSCOM FIELD/HANSCOM AIR FORCE BASE Approximate Hanscom Field/Hanscom Air Force Base S","HANSCOM FIELD/HANSCOM AIR FORCE BASE",495.690930118,"MA8570024424",1
"8699",1970,119903.411837,1,"NAVAL WEAPONS INDUSTRIAL RESERVE PLANT Approximate Naval Weapons Industrial Reserve Plant","NAVAL WEAPONS INDUSTRIAL RESERVE PLANT",44.9078981882,"MA6170023570",1
"8700",1970,122312.107637,10,"BARKHAMSTED-NEW HARTFORD LANDFILL NA","BARKHAMSTED-NEW HARTFORD LANDFILL",112.972349695,"CTD980732333",1
"8701",1970,125286.058685,1,"INDUSTRI-PLEX Approximate Industri-Plex Site Boundary","INDUSTRI-PLEX",469.797624486,"MAD076580950",1
"8702",1970,125301.414395,1,"WELLS G&H Approximate Wells G&H Site Boundary","WELLS G&H",284.835042853,"MAD980732168",1
"8703",1970,127830.653218,1,"OLIN CHEMICAL Approximate Olin Chemical Site Boundary","OLIN CHEMICAL",433.946888125,"MAD001403104",1
"8704",1970,131464.137003,1,"IRON HORSE PARK NA","IRON HORSE PARK",573.194776114,"MAD051787323",1
"8705",1970,131555.19524,1,"IRON HORSE PARK NA","IRON HORSE PARK",90.480864,"MAD051787323",1
"8706",1970,131923.277472,1,"IRON HORSE PARK NA","IRON HORSE PARK",4.431158,"MAD051787323",1
"8707",1970,132295.277045,1,"IRON HORSE PARK NA","IRON HORSE PARK",109.824477,"MAD051787323",1
"8708",1970,133179.120059,2,"SALEM ACRES Approximate Salem Acres Site Boundary","SALEM ACRES",16.4842349574,"MAD980525240",1
"8709",1970,134926.063981,1,"SUTTON BROOK DISPOSAL AREA Approximate Sutton Brook Disposal Area Site Bounda","SUTTON BROOK DISPOSAL AREA",76.5864037926,"MAD980520696",1
"8710",1970,136157.520529,1,"SILRESIM CHEMICAL CORP. NA","SILRESIM CHEMICAL CORP.",14.9855124411,"MAD000192393",1
"8711",1970,137657.743743,2,"CHARLES GEORGE RECLAMATION TRUST LANDFILL NA","CHARLES GEORGE RECLAMATION TRUST LANDFILL",1663.94012355,"MAD003809266",1
"8712",1970,138240.277689,2,"CREESE & COOK TANNERY (FORMER) Approximate Creese and Cook Tannery (Former) Site","CREESE & COOK TANNERY (FORMER)",44.4168331338,"MAD001031574",1
"8713",1970,143555.910343,6,"SYLVESTER NA","SYLVESTER",1258.02466036,"NHD099363541",1
"8714",1970,148866.708057,4,"MOHAWK TANNERY NA","MOHAWK TANNERY",43.0395323292,"NHD981889629",1
"8715",1970,154432.114837,1,"GROVELAND WELLS NA","GROVELAND WELLS",34.2013695923,"MAD980732317",1
"8716",1970,154982.499222,1,"HAVERHILL MUNICIPAL LANDFILL NA","HAVERHILL MUNICIPAL LANDFILL",239.730080537,"MAD980523336",1
"8717",1970,156070.090463,9,"FLETCHER'S PAINT WORKS & STORAGE Approximate Fletcher's Paint Works and Storage Sit","FLETCHER'S PAINT WORKS & STORAGE",28.8593049977,"NHD001079649",1
"8718",1970,156429.337938,9,"SAVAGE MUNICIPAL WATER SUPPLY NA","SAVAGE MUNICIPAL WATER SUPPLY",1254.46267214,"NHD980671002",1
"8719",1970,156974.399152,9,"SAVAGE MUNICIPAL WATER SUPPLY NA","SAVAGE MUNICIPAL WATER SUPPLY",391.119123,"NHD980671002",1
"8720",1970,157100.250162,9,"SAVAGE MUNICIPAL WATER SUPPLY NA","SAVAGE MUNICIPAL WATER SUPPLY",113.919268,"NHD980671002",1
"8721",1970,158582.005485,6,"NEW HAMPSHIRE PLATING CO. NA","NEW HAMPSHIRE PLATING CO.",177.271603428,"NHD001091453",1
"8722",1970,158782.819477,9,"TROY MILLS LANDFILL NA","TROY MILLS LANDFILL",530.506097907,"NHD980520217",1
"8723",1970,159766.514526,9,"SOUTH MUNICIPAL WATER SUPPLY WELL NA","SOUTH MUNICIPAL WATER SUPPLY WELL",309.517202279,"NHD980671069",1
"8724",1970,160024.011457,1,"TINKHAM GARAGE NA","TINKHAM GARAGE",331.673465282,"NHD062004569",1
"8725",1970,160309.895472,2,"TOWN GARAGE/RADIO BEACON NA","TOWN GARAGE/RADIO BEACON",105.258242077,"NHD981063860",1
"8726",1970,163001.232812,10,"SARNEY FARM Site Boundary","SARNEY FARM",2.49,"NYD980535165",1
"8727",1970,164282.407714,1,"BEEDE WASTE OIL NA","BEEDE WASTE OIL",107.409706341,"NHD018958140",1
"8728",1970,166863.604122,2,"MICROFAB INC (FORMER) Approximate Microfab, Inc. (Former) Site Boundary","MICROFAB INC (FORMER)",15.1244689128,"MAD001409408",1
"8729",1970,168461.462325,2,"AUBURN ROAD LANDFILL NA","AUBURN ROAD LANDFILL",255.633476608,"NHD980524086",1
"8730",1970,169456.753451,1,"OTTATI & GOSS/KINGSTON STEEL DRUM NA","OTTATI & GOSS/KINGSTON STEEL DRUM",107.622396129,"NHD990717647",1
"8731",1970,177646.548698,1,"MOTTOLO PIG FARM NA","MOTTOLO PIG FARM",34.0502374888,"NHD980503361",1
"8732",1970,179622.425046,10,"ROSE DISPOSAL PIT NA","ROSE DISPOSAL PIT",32.7678185585,"MAD980524169",1
"8733",1970,184107.280623,1,"KEEFE ENVIRONMENTAL SERVICES (KES) NA","KEEFE ENVIRONMENTAL SERVICES (KES)",48.2697708316,"NHD092059112",1
"8734",1970,186184.967782,2,"COAKLEY LANDFILL NA","COAKLEY LANDFILL",748.67554754,"NHD064424153",1
"8735",1970,193095.127025,2,"PEASE AIR FORCE BASE Approximate Pease Air Force Base Site Boundary","PEASE AIR FORCE BASE",4199.2797339,"NH7570024847",1
"8736",1970,197756.685867,2,"PORTSMOUTH NAVAL SHIPYARD Approximate Portsmouth Naval Shipyard Site Boundar","PORTSMOUTH NAVAL SHIPYARD",285.502642026,"ME7170022019",1
"8737",1970,200150.680085,1,"TIBBETTS ROAD NA","TIBBETTS ROAD",893.033022663,"NHD989090469",1
"8738",1970,201329.62445,10,"POWNAL TANNERY NA","POWNAL TANNERY",51.810213359,"VTD069910354",1
"8739",1970,203049.872496,10,"BURGESS BROTHERS LANDFILL NA","BURGESS BROTHERS LANDFILL",37.6760508406,"VTD003965415",1
"8740",1970,205653.648005,1,"DOVER MUNICIPAL LANDFILL NA","DOVER MUNICIPAL LANDFILL",671.511141704,"NHD980520191",1
"8741",1970,206088.331441,10,"JARD COMPANY, INC. Approximate Jard Company, Inc. Site Boundary","JARD COMPANY, INC.",44.4629180363,"VTD048141741",1
"8742",1970,208652.594504,10,"TANSITOR ELECTRONICS, INC. NA","TANSITOR ELECTRONICS, INC.",130.478473929,"VTD000509174",1
"8743",1970,208779.438334,10,"BENNINGTON MUNICIPAL SANITARY LANDFILL NA","BENNINGTON MUNICIPAL SANITARY LANDFILL",363.530225034,"VTD981064223",1
"8744",1970,209835.790528,9,"BFI SANITARY LANDFILL (ROCKINGHAM) NA","BFI SANITARY LANDFILL (ROCKINGHAM)",105.122641486,"VTD980520092",1
"8745",1970,211059.286562,1,"SOMERSWORTH SANITARY LANDFILL NA","SOMERSWORTH SANITARY LANDFILL",422.153547088,"NHD980520225",2
"8746",1970,215267.699367,10,"SAINT-GOBAIN PERFORMANCE PLASTICS Saint-Gobain Performance Plastics OU1 McCaffrey St","SAINT-GOBAIN PERFORMANCE PLASTICS",6.41585611,"NYD004986741",1
"8747",1970,215460.395861,9,"OLD SPRINGFIELD LANDFILL NA","OLD SPRINGFIELD LANDFILL",88.4185225786,"VTD000860239",1
"8748",1970,221069.751064,2,"COLLINS & AIKMAN PLANT (FORMER) Approximate Collins and Aikman Plant (Former) Site","COLLINS & AIKMAN PLANT (FORMER)",298.231694806,"NHN000105928",1
"8749",1970,251964.232964,10,"SACO MUNICIPAL LANDFILL NA","SACO MUNICIPAL LANDFILL",198.37053682,"MED980504393",1
"8750",1971,12792.5202343,2,"WEST KINGSTON TOWN DUMP/URI DISPOSAL AREA NA","WEST KINGSTON TOWN DUMP/URI DISPOSAL AREA",266.77353885,"RID981063993",1
"8751",1971,13934.6557836,3,"ROSE HILL REGIONAL LANDFILL NA","ROSE HILL REGIONAL LANDFILL",316.955835231,"RID980521025",1
"8752",1971,24333.5739335,3,"DAVISVILLE NAVAL CONSTRUCTION BATTALION CENTER Approximate Davisville Naval Construction Batalion","DAVISVILLE NAVAL CONSTRUCTION BATTALION CENTER",1357.76616113,"RI6170022036",1
"8753",1971,26305.6177673,4,"NEWPORT NAVAL EDUCATION & TRAINING CENTER Naval Station (NAVSTA) Newport","NEWPORT NAVAL EDUCATION & TRAINING CENTER",1442.56158417,"RI6170085470",1
"8754",1971,27920.3206225,4,"PICILLO FARM Approximate Picillo Farm Site Boundary","PICILLO FARM",165.856707685,"RID980579056",1
"8755",1971,35045.704427,10,"REVERE TEXTILE PRINTS CORP. Approximate Revere Textile Prints Corp. Site Bound","REVERE TEXTILE PRINTS CORP.",12.8097689939,"CTD004532610",1
"8756",1971,43285.8011198,4,"CENTRAL LANDFILL NA","CENTRAL LANDFILL",1681.00480233,"RID980520183",1
"8757",1971,48908.8824508,3,"CENTREDALE MANOR RESTORATION PROJECT NA","CENTREDALE MANOR RESTORATION PROJECT",178.03038945,"RID981203755",1
"8758",1971,55426.7391569,4,"DAVIS (GSR) LANDFILL Approximate Davis (GSR) Landfill Site Boundary","DAVIS (GSR) LANDFILL",32.6907983772,"RID980731459",1
"8759",1971,56056.6716867,4,"DAVIS LIQUID WASTE NA","DAVIS LIQUID WASTE",722.807565769,"RID980523070",1
"8760",1971,58452.0322195,3,"PETERSON/PURITAN, INC. NA","PETERSON/PURITAN, INC.",774.100685331,"RID055176283",1
"8761",1971,59047.0024228,5,"NEW BEDFORD Approximate New Bedford Harbor Site Boundary","NEW BEDFORD",19380.0185706,"MAD980731335",1
"8762",1971,59446.483401,4,"RE-SOLVE, INC. NA","RE-SOLVE, INC.",63.4670364317,"MAD980520621",1
"8763",1971,61100.9225389,4,"WESTERN SAND & GRAVEL NA","WESTERN SAND & GRAVEL",48.8665927585,"RID009764929",1
"8764",1971,62299.1050573,4,"LANDFILL & RESOURCE RECOVERY, INC. (L&RR) NA","LANDFILL & RESOURCE RECOVERY, INC. (L&RR)",97.3499453011,"RID093212439",1
"8765",1971,62324.2417091,4,"LANDFILL & RESOURCE RECOVERY Approximate Landfill & Resource Recovery Site Boun","LANDFILL & RESOURCE RECOVERY",58.4718833887,"RID09321243",1
"8766",1971,63084.6435589,10,"LINEMASTER SWITCH CORP. NA","LINEMASTER SWITCH CORP.",182.832231564,"CTD001153923",1
"8767",1971,63344.4001044,4,"SULLIVAN'S LEDGE Approximate SUllivan's Ledge Site Boundary","SULLIVAN'S LEDGE",120.137280294,"MAD980731343",1
"8768",1971,64528.0864416,4,"STAMINA MILLS NA","STAMINA MILLS",97.2536935195,"RID980731442",1
"8769",1971,66436.3794035,3,"WALTON & LONSBURY INC. NA","WALTON & LONSBURY INC.",7.81149756348,"MAD001197755",1
"8770",1971,66624.7891883,3,"WALTON & LONSBURY INC. NA","WALTON & LONSBURY INC.",7.81149756348,"MAD001197755",1
"8771",1971,67131.9047223,5,"ATLAS TACK CORP. Approximate Atlas Tack Corp. Site Boundary","ATLAS TACK CORP.",44.3926909231,"MAD001026319",1
